sample,pct_missing,miss_flag,mahal_dist,pca_flag,sample_median,mad_deviation,mad_flag,n_flags,consensus_outlier
S33E_T2,24.107850911974623,FALSE,13.826463141204336,TRUE,21.809311876570312,0.9366362448962349,TRUE,2,TRUE
S35D_T1,12.371134020618557,FALSE,1.39574700200963,FALSE,21.012222883313605,0.1395472516395273,FALSE,0,FALSE
S35D_T2,9.1593973037272,FALSE,0.6921294809184171,FALSE,21.095067945667196,0.22239231399311876,FALSE,0,FALSE
S35E_T1,11.141950832672483,FALSE,1.465410970957399,FALSE,21.07561559174392,0.20293996006984116,FALSE,0,FALSE
S35E_T2,5.273592386994449,FALSE,1.045206282075427,FALSE,20.771528962788363,0.10114666888571477,FALSE,0,FALSE
S36D_T1,9.000793021411578,FALSE,5.848672188457972,FALSE,20.73892431577871,0.13375131589536693,FALSE,0,FALSE
S36D_T2,15.463917525773196,FALSE,10.915675872347501,FALSE,21.065786423379883,0.1931107917058057,FALSE,0,FALSE
S36E_T1,5.908009516256938,FALSE,4.2975660862976595,FALSE,20.50688186826299,0.36579376341108727,FALSE,0,FALSE
S36E_T2,12.60904044409199,FALSE,8.910287628854398,FALSE,20.811275119679642,0.06140051199443519,FALSE,0,FALSE
S37D_T1,9.71451229183188,FALSE,0.572502956417465,FALSE,21.001958584213046,0.1292829525389685,FALSE,0,FALSE
S37D_T2,8.088818398096748,FALSE,1.5225708596793863,FALSE,20.872675631674078,0,FALSE,0,FALSE
S37E_T1,9.952418715305313,FALSE,3.6167948146204707,FALSE,20.763446621018453,0.10922901065562485,FALSE,0,FALSE
S37E_T2,7.969865186360031,FALSE,7.361477896869964,FALSE,20.535640842134196,0.33703478953988153,FALSE,0,FALSE
S3D_T1,7.335448057097542,FALSE,1.984336464764225,FALSE,20.84995556710103,0.022720064573046983,FALSE,0,FALSE
S3D_T2,4.004758128469469,FALSE,1.9072678493839348,FALSE,20.722341441113702,0.15033419056037545,FALSE,0,FALSE
S3E_T1,3.687549563838224,FALSE,2.052749715322575,FALSE,20.79550781243751,0.07716781923656768,FALSE,0,FALSE
S3E_T2,2.4583663758921492,FALSE,1.6761665187914636,FALSE,20.730656704533022,0.14201892714105568,FALSE,0,FALSE
S4D_T1,14.512291831879462,FALSE,56.8445601707519,TRUE,21.75531833717336,0.8826427054992827,TRUE,2,TRUE
S4D_T2,2.4187153053132437,FALSE,1.393608474926447,FALSE,20.834607610931553,0.03806802074252502,FALSE,0,FALSE
S4E_T1,8.287073750991276,FALSE,1.0146413842210829,FALSE,20.981200034002732,0.1085244023286549,FALSE,0,FALSE
S4E_T2,10.111022997620935,FALSE,0.8481945240196471,FALSE,21.0492642768302,0.17658864515612294,FALSE,0,FALSE
S5D_T1,9.238699444885013,FALSE,1.1609681548144009,FALSE,21.029180040107,0.15650440843292301,FALSE,0,FALSE
S5D_T2,2.775574940523394,FALSE,1.0259873882536488,FALSE,20.77954401324494,0.09313161842913686,FALSE,0,FALSE
S5E_T1,9.555908009516257,FALSE,0.7663492323106456,FALSE,20.95304900742166,0.08037337574758396,FALSE,0,FALSE
S5E_T2,8.842188739095956,FALSE,1.2044357556026997,FALSE,21.008812251998197,0.13613662032411966,FALSE,0,FALSE
S6D_T1,11.934972244250595,FALSE,0.2687991133353215,FALSE,20.73892431577871,0.13375131589536693,FALSE,0,FALSE
S6D_T2,20.539254559873115,FALSE,1.935475241909443,FALSE,21.290525216602624,0.41784958492854685,FALSE,0,FALSE
S6E_T1,2.53766851704996,FALSE,1.688097617970437,FALSE,20.60964137612093,0.26303425555314774,FALSE,0,FALSE
S7D_T1,4.004758128469469,FALSE,1.3252502194229456,FALSE,20.680030661075,0.19264497059907626,FALSE,0,FALSE
S7D_T2,1.8239492466296592,FALSE,2.034311304800311,FALSE,20.586914044089607,0.2857615875844708,FALSE,0,FALSE
S7E_T1,21.649484536082475,FALSE,3.9056785466948876,FALSE,21.67139123857234,0.7987156068982628,TRUE,1,FALSE
S7E_T2,0.753370340999207,FALSE,3.211626853515806,FALSE,20.63644141886924,0.23623421280483825,FALSE,0,FALSE
S8D_T1,2.6169706582077716,FALSE,1.728554327400483,FALSE,20.722341441113702,0.15033419056037545,FALSE,0,FALSE
S8D_T2,15.543219666931007,FALSE,1.567426957073891,FALSE,21.470105092637244,0.5974294609631663,FALSE,0,FALSE
S8E_T1,2.0618556701030926,FALSE,1.9182377445378807,FALSE,20.649650366007496,0.22302526566658187,FALSE,0,FALSE
S8E_T2,2.1808088818398095,FALSE,1.3728361606548658,FALSE,20.554499857059007,0.31817577461507085,FALSE,0,FALSE
S9D_T1,3.2117367168913558,FALSE,1.0712861472678616,FALSE,20.705565738116412,0.16710989355766515,FALSE,0,FALSE
S9D_T2,4.599524187153054,FALSE,0.8791235176712946,FALSE,20.73892431577871,0.13375131589536693,FALSE,0,FALSE
S9E_T1,2.022204599524187,FALSE,1.5133388652646511,FALSE,20.64526526385936,0.22741036781471635,FALSE,0,FALSE
S9E_T2,4.282315622521808,FALSE,1.4136384678940987,FALSE,20.64526526385936,0.22741036781471635,FALSE,0,FALSE
