"MB_pct","ALB_pct","CKM_pct","HBB_pct","HBA1_pct","sample","blood_pct","muscle_pct","B_M_ratio"
9.45581218043666,1.69762242069828,7.4651148792921,5.75090331441761,4.96015410868519,"S27E_T1",12.4086798438011,16.9209270597288,0.733333333333333
21.5136119270136,3.40295738255711,11.6219646200891,9.60326108806371,9.83397006315233,"S27E_T2",22.8401885337732,33.1355765471027,0.689295039164491
11.0643647815882,7.88473835764339,5.58732042126711,13.9683010531678,15.9716494936879,"S28D_T1",37.824688904499,16.6516852028553,2.27152317880795
16.6485490593023,2.61218079606518,7.03459819407141,7.40977676442189,3.99096204210318,"S28D_T2",14.0129196025902,23.6831472533737,0.591683168316832
19.0514612591565,3.05102012121043,7.03545735712907,6.23439043032725,7.90618227756584,"S28E_T1",17.1915928291035,26.0869186162855,0.659012016021362
15.954927462169,2.50077232949358,11.3284986526059,8.32757185721361,6.87712390610734,"S28E_T2",17.7054680928145,27.2834261147749,0.648945921173236
14.1176277990248,2.09585770720091,6.75380342237298,7.75598070440252,7.71240777909689,"S29D_T1",17.5642461907003,20.8714312213978,0.841544885177453
15.6099711604987,2.89987606538908,14.4993803269454,7.92838456175525,5.12105773249561,"S29D_T2",15.9493183596399,30.1093514874441,0.529713114754098
14.8392596595369,2.60883758530568,10.770430398051,10.9413896107185,6.87256034923253,"S29E_T1",20.4227875452567,25.6096900575879,0.797463284379172
12.1045667431949,4.21733648674127,15.2472934520646,13.5644139886054,15.4703256701134,"S29E_T2",33.25207614546,27.3518601952595,1.21571534469978
23.6739205554579,4.18315877776051,16.5717443888205,6.89531666663821,7.88364538885635,"S2D_T1",18.9621208332551,40.2456649442783,0.471159337521416
22.0065952870212,6.62235506322397,12.9594394468014,11.716474342627,12.0628744536264,"S2D_T2",30.4017038594774,34.9660347338226,0.86946386946387
14.3344230782462,3.62311008513153,7.93472395591111,15.3502483357598,19.0749409466426,"S2E_T1",38.0482993675339,22.2691470341574,1.70856563608718
29.4953100542261,3.89812389158867,16.896810784833,11.738836966305,10.6568482055219,"S2E_T2",26.2938090634156,46.3921208390591,0.566773162939297
16.8226879948387,3.19683479029646,11.1365146383278,7.33699787936891,10.61244336123,"S30D_T1",21.1462760308954,27.9592026331665,0.756326148078726
9.5473744877646,2.60537241577221,6.44978187617875,11.4568493853175,6.70437852918581,"S30D_T2",20.7666003302755,15.9971563639433,1.29814323607427
10.965199965397,2.74602637064468,4.82090688133834,3.14304223146078,5.34080860383561,"S30E_T1",11.2298772059411,15.7861068467354,0.711377245508982
11.5409121212476,4.66865377073121,7.69394141416504,11.2047690497549,9.78549830345263,"S30E_T2",25.6589211239388,19.2348535354126,1.33398058252427
15.7914079589941,2.57297816247292,8.68134616651169,8.05283241689998,6.48154804287072,"S31D_T1",17.1073586222436,24.4727541255058,0.699036918138042
4.18933133765068,1.84730565265753,5.8419067648144,5.8419067648144,1.63678648996151,"S31D_T2",9.32599890743344,10.0312381024651,0.929695697796432
7.1978738670019,1.95857936275789,3.97777240018526,3.6822807361715,4.394491413538,"S31E_T1",10.0353515124674,11.1756462671872,0.897966101694915
10.4313431615289,2.4351916091374,8.46865141685096,9.72259336483962,13.8478806430052,"S31E_T2",26.0056656169822,18.8999945783798,1.37596153846154
15.5916958745325,3.00066599849493,9.06083458369057,13.7383433460503,10.4434944065265,"S32D_T1",27.1825037510717,24.652530458223,1.10262529832936
21.8992440772575,3.76326815696561,14.6491059895441,11.0771904507293,12.140260551567,"S32D_T2",26.9807191592619,36.5483500668016,0.738219895287958
19.5292157648509,4.32563003389688,11.9730519081703,16.8462300476237,15.1123277133613,"S32E_T1",36.2841877948819,31.5022676730212,1.15179606025492
16.3824448562242,2.41322241594679,9.17220715004167,7.01404076179657,3.29610866568342,"S32E_T2",12.7233718434268,25.5546520062658,0.4978886756238
14.2653736271941,2.99424248529126,9.28735262187117,4.23503279557325,5.98105508848503,"S33D_T1",13.2103303693495,23.5527262490653,0.560883280757098
20.5529833118736,2.19598839552459,12.0809946550447,7.95204711471299,7.49327516578724,"S33D_T2",17.6413106760248,32.6339779669183,0.54058106841612
19.746829579369,3.5182301928227,11.7545494303556,14.3983062226501,13.7271987292215,"S33E_T1",31.6437351446943,31.5013790097246,1.00451904454487
7.30355376244126,1.41202039407198,3.03271375278513,1.65895006889737,1.6102597104811,"S33E_T2",4.68123017345044,10.3362675152264,0.452893674293405
10.2258726732862,1.90218563710705,6.19618556050817,4.80962655396088,10.2258726732862,"S35D_T1",16.9376848643541,16.4220582337944,1.03139841688654
14.1621749925823,3.22253083663549,8.73475463614357,14.3741836002557,10.8760415736448,"S35D_T2",28.472756010536,22.8969296287259,1.24351851851852
14.9652037073782,2.45594600719244,14.9192981745335,8.05642101424808,7.55146015295618,"S35E_T1",18.0638271743967,29.8845018819117,0.604454685099846
17.7402744017628,4.62369201965246,6.57763718276919,18.4173841117537,17.0438187000578,"S35E_T2",40.084894831464,24.317911584532,1.64836913285601
23.386174306392,3.44414567057773,12.2245911147049,9.22690877179466,16.2640212221726,"S36D_T1",28.935075664545,35.6107654210969,0.812537313432836
11.2837493543157,3.20312884896703,3.97271175423833,5.56387640973169,3.65031891554359,"S36D_T2",12.4173241742423,15.256461108554,0.813905930470348
21.5671228670595,2.65932464452029,17.179237203601,7.84500770133484,7.55248199043761,"S36E_T1",18.0568143362927,38.7463600706606,0.466026080988332
9.82872278661987,2.30674106216589,6.66949046234919,5.1650941174584,5.36568029677717,"S36E_T2",12.8375154764015,16.4982132489691,0.778115501519757
